;$FILEVERSION=1.1
;$STARTTIME=45822.7925831713
;
;   Start time: 14/06/2025 19:01:19.186.0
;   Generated by PCAN-View v5.3.0.942
;
;   Message Number
;   |         Time Offset (ms)
;   |         |        Type
;   |         |        |        ID (hex)
;   |         |        |        |     Data Length
;   |         |        |        |     |   Data Bytes (hex) ...
;   |         |        |        |     |   |
;---+--   ----+----  --+--  ----+---  +  -+ -- -- -- -- -- -- --
   343)       521.8  Rx     1824F401  8  00 00 00 00 00 00 00 00 
   344)       522.4  Rx     1825F401  8  00 00 00 00 00 00 00 00 
   345)       523.0  Rx     1826F401  8  00 00 00 00 00 00 00 00 
   346)       523.6  Rx     1827F401  8  00 00 00 00 00 00 00 00 
   347)       524.2  Rx     1828F401  8  00 00 00 00 00 00 00 00 
   348)       524.8  Rx     1829F401  8  00 00 00 00 00 00 00 00 
   349)       525.4  Rx     182AF401  8  00 00 00 00 00 00 00 00 
   350)       526.0  Rx     182BF401  8  00 00 00 00 00 00 00 00 
   351)       526.6  Rx     182CF401  8  00 00 00 00 00 00 00 00 
   352)       527.1  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
   353)       559.6  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
   354)       560.1  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
   355)       560.7  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
   356)       561.3  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
   357)       561.8  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
   358)       562.4  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
   359)       563.0  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
   360)       563.5  Rx     1807F401  8  00 01 5B A8 02 A0 82 00 
   361)       564.1  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
   362)       564.7  Rx     1809F401  8  00 00 00 00 00 00 00 00 
   363)       565.2  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
   364)       565.7  Rx     1812F401  8  92 08 98 08 86 08 90 08 
   365)       566.3  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
   366)       566.8  Rx     1814F401  8  94 08 91 08 91 08 94 08 
   367)       567.4  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
   368)       568.0  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
   369)       568.5  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
   370)       569.0  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
   371)       569.6  Rx     1819F401  8  92 08 90 08 93 08 93 08 
   372)       570.1  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
   373)       570.7  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
   374)       571.2  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
   375)       571.8  Rx     1824F401  8  00 00 00 00 00 00 00 00 
   376)       572.4  Rx     1825F401  8  00 00 00 00 00 00 00 00 
   377)       573.0  Rx     1826F401  8  00 00 00 00 00 00 00 00 
   378)       573.6  Rx     1827F401  8  00 00 00 00 00 00 00 00 
   379)       574.2  Rx     1828F401  8  00 00 00 00 00 00 00 00 
   380)       574.8  Rx     1829F401  8  00 00 00 00 00 00 00 00 
   381)       575.4  Rx     182AF401  8  00 00 00 00 00 00 00 00 
   382)       576.0  Rx     182BF401  8  00 00 00 00 00 00 00 00 
   383)       576.6  Rx     182CF401  8  00 00 00 00 00 00 00 00 
   384)       577.1  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
   385)       609.6  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
   386)       610.1  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
   387)       610.7  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
   388)       611.3  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
   389)       611.8  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
   390)       612.4  Rx     1805F401  8  0C 93 08 0C 8D 08 01 00 
   391)       613.0  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
   392)       613.5  Rx     1807F401  8  00 01 5B A8 02 A0 80 00 
   393)       614.1  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
   394)       614.7  Rx     1809F401  8  00 00 00 00 00 00 00 00 
   395)       615.2  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
   396)       615.7  Rx     1812F401  8  92 08 98 08 86 08 90 08 
   397)       616.3  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
   398)       616.9  Rx     1814F401  8  94 08 91 08 91 08 94 08 
   399)       617.4  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
   400)       618.0  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
   401)       618.5  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
   402)       619.0  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
   403)       619.6  Rx     1819F401  8  92 08 90 08 92 08 93 08 
   404)       620.1  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
   405)       620.7  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
   406)       621.2  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
   407)       621.8  Rx     1824F401  8  00 00 00 00 00 00 00 00 
   408)       622.4  Rx     1825F401  8  00 00 00 00 00 00 00 00 
   409)       623.0  Rx     1826F401  8  00 00 00 00 00 00 00 00 
   410)       623.6  Rx     1827F401  8  00 00 00 00 00 00 00 00 
   411)       624.2  Rx     1828F401  8  00 00 00 00 00 00 00 00 
   412)       624.8  Rx     1829F401  8  00 00 00 00 00 00 00 00 
   413)       625.4  Rx     182AF401  8  00 00 00 00 00 00 00 00 
   414)       626.0  Rx     182BF401  8  00 00 00 00 00 00 00 00 
   415)       626.6  Rx     182CF401  8  00 00 00 00 00 00 00 00 
   416)       627.1  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
   417)       659.6  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
   418)       660.1  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
   419)       660.7  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
   420)       661.2  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
   421)       661.8  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
   422)       662.4  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
   423)       662.9  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
   424)       663.5  Rx     1807F401  8  00 01 5B A8 02 A0 80 00 
   425)       664.1  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
   426)       664.6  Rx     1809F401  8  00 00 00 00 00 00 00 00 
   427)       665.2  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
   428)       665.8  Rx     1812F401  8  92 08 98 08 86 08 90 08 
   429)       666.3  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
   430)       666.9  Rx     1814F401  8  94 08 91 08 91 08 94 08 
   431)       667.4  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
   432)       668.0  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
   433)       668.5  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
   434)       669.0  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
   435)       669.6  Rx     1819F401  8  92 08 91 08 93 08 93 08 
   436)       670.1  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
   437)       670.7  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
   438)       671.3  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
   439)       671.8  Rx     1824F401  8  00 00 00 00 00 00 00 00 
   440)       672.4  Rx     1825F401  8  00 00 00 00 00 00 00 00 
   441)       673.0  Rx     1826F401  8  00 00 00 00 00 00 00 00 
   442)       673.6  Rx     1827F401  8  00 00 00 00 00 00 00 00 
   443)       674.2  Rx     1828F401  8  00 00 00 00 00 00 00 00 
   444)       674.8  Rx     1829F401  8  00 00 00 00 00 00 00 00 
   445)       675.4  Rx     182AF401  8  00 00 00 00 00 00 00 00 
   446)       676.0  Rx     182BF401  8  00 00 00 00 00 00 00 00 
   447)       676.5  Rx     182CF401  8  00 00 00 00 00 00 00 00 
   448)       677.1  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
   449)       709.6  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
   450)       710.1  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
   451)       710.7  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
   452)       711.2  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
   453)       711.8  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
   454)       712.4  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
   455)       712.9  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
   456)       713.5  Rx     1807F401  8  00 01 5B A8 02 A0 7F 00 
   457)       714.0  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
   458)       714.6  Rx     1809F401  8  00 00 00 00 00 00 00 00 
   459)       715.2  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
   460)       715.8  Rx     1812F401  8  92 08 98 08 86 08 90 08 
   461)       716.3  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
   462)       716.9  Rx     1814F401  8  94 08 91 08 91 08 94 08 
   463)       717.4  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
   464)       717.9  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
   465)       718.5  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
   466)       719.0  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
   467)       719.6  Rx     1819F401  8  92 08 90 08 93 08 93 08 
   468)       720.1  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
   469)       720.7  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
   470)       721.3  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
   471)       721.9  Rx     1824F401  8  00 00 00 00 00 00 00 00 
   472)       722.4  Rx     1825F401  8  00 00 00 00 00 00 00 00 
   473)       723.0  Rx     1826F401  8  00 00 00 00 00 00 00 00 
   474)       723.6  Rx     1827F401  8  00 00 00 00 00 00 00 00 
   475)       724.2  Rx     1828F401  8  00 00 00 00 00 00 00 00 
   476)       724.8  Rx     1829F401  8  00 00 00 00 00 00 00 00 
   477)       725.4  Rx     182AF401  8  00 00 00 00 00 00 00 00 
   478)       726.0  Rx     182BF401  8  00 00 00 00 00 00 00 00 
   479)       726.5  Rx     182CF401  8  00 00 00 00 00 00 00 00 
   480)       727.1  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
   481)       759.4  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
   482)       760.0  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
   483)       760.6  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
   484)       761.1  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
   485)       761.7  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
   486)       762.3  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
   487)       762.8  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
   488)       763.4  Rx     1807F401  8  00 01 5B A8 02 A0 7F 00 
   489)       764.0  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
   490)       764.6  Rx     1809F401  8  00 00 00 00 00 00 00 00 
   491)       765.1  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
   492)       765.7  Rx     1812F401  8  92 08 98 08 86 08 90 08 
   493)       766.2  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
   494)       766.8  Rx     1814F401  8  94 08 91 08 91 08 94 08 
   495)       767.3  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
   496)       767.8  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
   497)       768.4  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
   498)       768.9  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
   499)       769.5  Rx     1819F401  8  92 08 90 08 93 08 93 08 
   500)       770.0  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
   501)       770.6  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
   502)       771.2  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
   503)       771.8  Rx     1824F401  8  00 00 00 00 00 00 00 00 
   504)       772.4  Rx     1825F401  8  00 00 00 00 00 00 00 00 
   505)       772.9  Rx     1826F401  8  00 00 00 00 00 00 00 00 
   506)       773.5  Rx     1827F401  8  00 00 00 00 00 00 00 00 
   507)       774.1  Rx     1828F401  8  00 00 00 00 00 00 00 00 
   508)       774.7  Rx     1829F401  8  00 00 00 00 00 00 00 00 
   509)       775.3  Rx     182AF401  8  00 00 00 00 00 00 00 00 
   510)       775.9  Rx     182BF401  8  00 00 00 00 00 00 00 00 
   511)       776.5  Rx     182CF401  8  00 00 00 00 00 00 00 00 
   512)       777.0  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
   513)       809.5  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
   514)       810.0  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
   515)       810.6  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
   516)       811.1  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
   517)       811.7  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
   518)       812.3  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
   519)       812.9  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
   520)       813.4  Rx     1807F401  8  00 01 5B A8 02 A0 80 00 
   521)       814.0  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
   522)       814.6  Rx     1809F401  8  00 00 00 00 00 00 00 00 
   523)       815.2  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
   524)       815.7  Rx     1812F401  8  92 08 98 08 86 08 90 08 
   525)       816.2  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
   526)       816.8  Rx     1814F401  8  94 08 91 08 91 08 94 08 
   527)       817.3  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
   528)       817.9  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
   529)       818.4  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
   530)       819.0  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
   531)       819.5  Rx     1819F401  8  92 08 91 08 93 08 93 08 
   532)       820.1  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
   533)       820.6  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
   534)       821.2  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
   535)       821.8  Rx     1824F401  8  00 00 00 00 00 00 00 00 
   536)       822.4  Rx     1825F401  8  00 00 00 00 00 00 00 00 
   537)       823.0  Rx     1826F401  8  00 00 00 00 00 00 00 00 
   538)       823.6  Rx     1827F401  8  00 00 00 00 00 00 00 00 
   539)       824.1  Rx     1828F401  8  00 00 00 00 00 00 00 00 
   540)       824.7  Rx     1829F401  8  00 00 00 00 00 00 00 00 
   541)       825.3  Rx     182AF401  8  00 00 00 00 00 00 00 00 
   542)       825.9  Rx     182BF401  8  00 00 00 00 00 00 00 00 
   543)       826.5  Rx     182CF401  8  00 00 00 00 00 00 00 00 
   544)       827.1  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
   545)       859.4  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
   546)       860.0  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
   547)       860.6  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
   548)       861.2  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
   549)       861.7  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
   550)       862.3  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
   551)       862.9  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
   552)       863.4  Rx     1807F401  8  00 01 5B A8 02 A0 82 00 
   553)       864.0  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
   554)       864.6  Rx     1809F401  8  00 00 00 00 00 00 00 00 
   555)       865.1  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
   556)       865.7  Rx     1812F401  8  92 08 98 08 86 08 90 08 
   557)       866.2  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
   558)       866.7  Rx     1814F401  8  94 08 91 08 91 08 94 08 
   559)       867.3  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
   560)       867.8  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
   561)       868.4  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
   562)       869.0  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
   563)       869.5  Rx     1819F401  8  92 08 90 08 93 08 93 08 
   564)       870.0  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
   565)       870.6  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
   566)       871.2  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
   567)       871.8  Rx     1824F401  8  00 00 00 00 00 00 00 00 
   568)       872.3  Rx     1825F401  8  00 00 00 00 00 00 00 00 
   569)       872.9  Rx     1826F401  8  00 00 00 00 00 00 00 00 
   570)       873.5  Rx     1827F401  8  00 00 00 00 00 00 00 00 
   571)       874.1  Rx     1828F401  8  00 00 00 00 00 00 00 00 
   572)       874.7  Rx     1829F401  8  00 00 00 00 00 00 00 00 
   573)       875.3  Rx     182AF401  8  00 00 00 00 00 00 00 00 
   574)       875.9  Rx     182BF401  8  00 00 00 00 00 00 00 00 
   575)       876.5  Rx     182CF401  8  00 00 00 00 00 00 00 00 
   576)       877.0  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
   577)       909.4  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
   578)       910.0  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
   579)       910.6  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
   580)       911.2  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
   581)       911.7  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
   582)       912.3  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
   583)       912.9  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
   584)       913.4  Rx     1807F401  8  00 01 5B A8 02 A0 82 00 
   585)       914.0  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
   586)       914.6  Rx     1809F401  8  00 00 00 00 00 00 00 00 
   587)       915.1  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
   588)       915.6  Rx     1812F401  8  93 08 98 08 86 08 90 08 
   589)       916.2  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
   590)       916.7  Rx     1814F401  8  94 08 91 08 91 08 94 08 
   591)       917.3  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
   592)       917.8  Rx     1816F401  8  95 08 90 08 91 08 8B 08 
   593)       918.4  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
   594)       918.9  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
   595)       919.4  Rx     1819F401  8  92 08 90 08 93 08 93 08 
   596)       920.0  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
   597)       920.6  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
   598)       921.1  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
   599)       921.7  Rx     1824F401  8  00 00 00 00 00 00 00 00 
   600)       922.3  Rx     1825F401  8  00 00 00 00 00 00 00 00 
   601)       922.9  Rx     1826F401  8  00 00 00 00 00 00 00 00 
   602)       923.5  Rx     1827F401  8  00 00 00 00 00 00 00 00 
   603)       924.1  Rx     1828F401  8  00 00 00 00 00 00 00 00 
   604)       924.7  Rx     1829F401  8  00 00 00 00 00 00 00 00 
   605)       925.3  Rx     182AF401  8  00 00 00 00 00 00 00 00 
   606)       925.9  Rx     182BF401  8  00 00 00 00 00 00 00 00 
   607)       926.4  Rx     182CF401  8  00 00 00 00 00 00 00 00 
   608)       927.0  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
   609)       959.5  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
   610)       960.1  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
   611)       960.6  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
   612)       961.2  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
   613)       961.7  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
   614)       962.3  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
   615)       962.9  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
   616)       963.4  Rx     1807F401  8  00 01 5B A8 02 A0 82 00 
   617)       964.0  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
   618)       964.6  Rx     1809F401  8  00 00 00 00 00 00 00 00 
   619)       965.1  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
   620)       965.6  Rx     1812F401  8  92 08 98 08 86 08 90 08 
   621)       966.2  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
   622)       966.7  Rx     1814F401  8  94 08 91 08 91 08 94 08 
   623)       967.3  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
   624)       967.9  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
   625)       968.4  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
   626)       968.9  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
   627)       969.5  Rx     1819F401  8  92 08 91 08 93 08 93 08 
   628)       970.0  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
   629)       970.6  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
   630)       971.1  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
   631)       971.7  Rx     1824F401  8  00 00 00 00 00 00 00 00 
   632)       972.3  Rx     1825F401  8  00 00 00 00 00 00 00 00 
   633)       972.9  Rx     1826F401  8  00 00 00 00 00 00 00 00 
   634)       973.5  Rx     1827F401  8  00 00 00 00 00 00 00 00 
   635)       974.1  Rx     1828F401  8  00 00 00 00 00 00 00 00 
   636)       974.7  Rx     1829F401  8  00 00 00 00 00 00 00 00 
   637)       975.3  Rx     182AF401  8  00 00 00 00 00 00 00 00 
   638)       975.9  Rx     182BF401  8  00 00 00 00 00 00 00 00 
   639)       976.4  Rx     182CF401  8  00 00 00 00 00 00 00 00 
   640)       977.0  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
   641)      1009.5  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
   642)      1010.0  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
   643)      1010.6  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
   644)      1011.2  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
   645)      1011.8  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
   646)      1012.3  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
   647)      1012.9  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
   648)      1013.4  Rx     1807F401  8  00 01 5B A8 02 A0 82 00 
   649)      1014.0  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
   650)      1014.6  Rx     1809F401  8  00 00 00 00 00 00 00 00 
   651)      1015.1  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
   652)      1015.7  Rx     1812F401  8  92 08 98 08 86 08 90 08 
   653)      1016.2  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
   654)      1016.8  Rx     1814F401  8  94 08 91 08 91 08 94 08 
   655)      1017.3  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
   656)      1017.9  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
   657)      1018.4  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
   658)      1018.9  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
   659)      1019.5  Rx     1819F401  8  92 08 90 08 93 08 93 08 
   660)      1020.0  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
   661)      1020.6  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
   662)      1021.2  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
   663)      1021.8  Rx     1824F401  8  00 00 00 00 00 00 00 00 
   664)      1022.3  Rx     1825F401  8  00 00 00 00 00 00 00 00 
   665)      1022.9  Rx     1826F401  8  00 00 00 00 00 00 00 00 
   666)      1023.5  Rx     1827F401  8  00 00 00 00 00 00 00 00 
   667)      1024.1  Rx     1828F401  8  00 00 00 00 00 00 00 00 
   668)      1024.7  Rx     1829F401  8  00 00 00 00 00 00 00 00 
   669)      1025.3  Rx     182AF401  8  00 00 00 00 00 00 00 00 
   670)      1025.9  Rx     182BF401  8  00 00 00 00 00 00 00 00 
   671)      1026.5  Rx     182CF401  8  00 00 00 00 00 00 00 00 
   672)      1027.0  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
   673)      1059.5  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
   674)      1060.0  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
   675)      1060.6  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
   676)      1061.2  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
   677)      1061.7  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
   678)      1062.3  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
